case_key,case_name_abbreviation,dissent_ind,majority_word_count,dissent_word_count,officialcitation,issuearea,majvotes,minvotes,kldiv_score,d2v_cosdist_score,sbert_cosdist_score,legalbert_cosdist_score,year,voyage3_cosdist,voyagelaw_cosdist,z_kldiv,z_d2v,z_voyage3,composite_div
a2600,"Virginia State Board of Pharmacy v. Virginia Citizens Consumer Council, Inc.",1,7817,2821,425 U.S. 748,3,7,1,1.2720966,.2185456,.02917576,.0081643462,1976,.23947644,.12698746,-.28759494,-.44017628,-.50636804,-.41137975
a2602,Brown v. General Services Administration,1,4387,1268,425 U.S. 820,2,6,2,3.0806644,.38380289,.085113756,.010286808,1976,.33600169,.21580154,1.0692378,.81835258,.23852302,.70870447
a2609,Hampton v. Mow Sun Wong,1,8347,3037,426 U.S. 88,2,5,4,1.954739,.2078103,.06559515,.0068991184,1976,.25879544,.17508799,.22454043,-.52193177,-.35728219,-.21822451
a2610,Radzanower v. Touche Ross & Co.,1,3028,2896,426 U.S. 148,9,8,1,.7187829,.24013364,.04452705,.0078684688,1976,.18324721,.15428603,-.70270473,-.27577099,-.94029236,-.63958937
a2611,Washington v. Davis,1,6586,4336,426 U.S. 229,2,7,2,3.0813537,.19936229,.056129102,.0063624382,1976,.29823577,.14008957,1.069755,-.58626819,-.05291881,.14352265
a2613,United States v. MacCollom,1,3167,1348,426 U.S. 317,2,5,4,1.2768583,.39868811,.0966103,.013023376,1976,.31332242,.26213712,-.2840226,.93171203,.063505761,.23706506
a2613,United States v. MacCollom,2,3167,2106,426 U.S. 317,2,5,4,1.0938189,.28935504,.055445131,.0086263418,1976,.30158508,.23267478,-.42134336,.099078126,-.027072035,-.11644576
a2614,Bishop v. Wood,1,2649,1512,426 U.S. 341,4,5,4,3.1219709,.29737115,.092682362,.016141117,1976,.30740136,.19936705,1.100227,.16012539,.017812548,.42605498
a2614,Bishop v. Wood,2,2649,1935,426 U.S. 341,4,5,4,2.7157872,.22301739,.068897001,.0097406507,1976,.29433274,.22675753,.79549783,-.40612102,-.083038732,.1021127
a2614,Bishop v. Wood,3,2649,354,426 U.S. 341,4,5,4,3.5090311,.38800526,.13886225,.019249439,1976,.39134085,.36830109,1.3906093,.85035598,.66557854,.96884793
a2615,New Hampshire v. Maine,1,1773,786,426 U.S. 363,11,6,3,4.3291268,.33770174,.2391876,.022359252,1976,.37768805,.36045969,2.0058656,.4672659,.56021911,1.0111169
a2616,"Oil, Chemical & Atomic Workers International Union v. Mobil Oil Corp.",1,3821,4914,426 U.S. 407,7,7,2,.43014947,.1195583,.0431315,.0032360554,1976,.11189801,.10761726,-.91924477,-1.1940212,-1.4908984,-1.2013881
a2618,Hortonville Joint School District No. 1 v. Hortonville Education Ass'n,1,4362,779,426 U.S. 482,4,6,3,1.5105448,.20493007,.066957302,.01148665,1976,.24037433,.20716596,-.10870518,-.5438664,-.49943903,-.38400352
a2619,United States v. Chesapeake & Ohio Railway Co.,1,6578,2497,426 U.S. 500,9,6,2,1.0103595,.23029409,.079317003,.0092258453,1976,.26712966,.1406104,-.48395666,-.35070479,-.29296654,-.37587601
a2621,Doyle v. Ohio,1,2823,5412,426 U.S. 610,1,6,3,1.6035126,.1081909,.046814442,.0072949529,1976,.22162914,.13265407,-.038958356,-1.2805905,-.64409673,-.65454853
a2622,Henderson v. Morgan,1,3120,2248,426 U.S. 637,1,7,2,1.4949645,.2513606,.078077197,.0098067522,1976,.30022901,.21181399,-.1203939,-.19027132,-.037536871,-.11606736
a2624,"City of Eastlake v. Forest City Enterprises, Inc.",1,3164,90,426 U.S. 668,8,6,3,3.3770826,.40472829,.37736434,.037575483,1976,.49831885,.50130212,1.2916182,.9777115,1.491134,1.2534879
a2624,"City of Eastlake v. Forest City Enterprises, Inc.",2,3164,4956,426 U.S. 668,8,6,3,.56002367,.1673461,.049133658,.0058105588,1976,.22239995,.1573084,-.82180989,-.83008975,-.63814837,-.76334935
a2625,Serbian Eastern Orthodox Diocese for the United States v. Milivojevich,1,7963,3084,426 U.S. 696,3,7,2,2.2206707,.18671995,.099613197,.012669683,1976,.22950119,.15270787,.42404905,-.68254679,-.58334768,-.28061515
a2626,Roemer v. Board of Public Works,1,9098,845,426 U.S. 736,3,5,4,1.44906,.30784357,.0805237,.010782599,1976,.3584879,.23598158,-.15483262,.23987883,.41205043,.16569889
a2626,Roemer v. Board of Public Works,2,9098,616,426 U.S. 736,3,5,4,.86598998,.26062524,.07727623,.012690067,1976,.39964122,.28074986,-.59226632,-.11971572,.72963297,.0058836439
a2626,Roemer v. Board of Public Works,3,9098,64,426 U.S. 736,3,5,4,2.0122995,.5460465,.36576706,.056181967,1976,.58738583,.43964511,.2677238,2.0539305,2.1784692,1.5000411
a2627,Hughes v. Alexandria Scrap Corp.,1,6029,4900,426 U.S. 794,8,6,3,1.3367995,.2075385,.084217668,.010222018,1976,.30654484,.16635501,-.23905322,-.52400166,.011202743,-.25061738
a2628,National League of Cities v. Usery,1,6299,7888,426 U.S. 833,7,5,4,1.7333574,.16606367,.042029198,.0068488121,1976,.25353575,.13590378,.05845445,-.83985627,-.39787155,-.39309111
a2628,National League of Cities v. Usery,2,6299,402,426 U.S. 833,7,5,4,2.0988004,.44039303,.26538813,.018789351,1976,.48768449,.38802481,.33261892,1.249319,1.4090681,.99700201
a263,Orloff v. Willoughby,1,3286,706,345 U.S. 83,2,6,3,1.1696945,.30295086,.094453633,.0094507933,1953,.40699404,.22834712,-.36441955,.20261808,.78637516,.20819123
a2631,Aldinger v. Howard,1,5121,5648,427 U.S. 1,9,6,3,1.0327271,.31782746,.060571969,.0099502802,1976,.27357352,.19337898,-.46717593,.31591192,-.2432389,-.13150097
a2632,United States v. Santana,1,1254,1445,427 U.S. 38,1,7,2,1.7035365,.35609376,.1105219,.019588113,1976,.40245759,.29721498,.036082052,.60733175,.75136715,.46492699
a2633,"Young v. American Mini Theatres, Inc.",1,6914,1393,427 U.S. 50,3,5,4,.6762985,.28252935,.0417955,.01078862,1976,.26516616,.17041433,-.7345776,.047096621,-.30811894,-.33186665
a2633,"Young v. American Mini Theatres, Inc.",2,6914,2424,427 U.S. 50,3,5,4,1.2644943,.26038224,.077462003,.0078212023,1976,.26483774,.19158882,-.29329839,-.12156637,-.31065339,-.24183938
a2634,United States v. Agurs,1,5265,2730,427 U.S. 97,4,7,2,1.2867569,.2009815,.050365299,.0083830953,1976,.2649346,.23780394,-.27659646,-.573937,-.30990595,-.38681313
a2635,United States v. Hopkins,1,2059,38,427 U.S. 123,8,8,1,5.2436352,.58079964,.50652319,.094676077,1976,.81515515,.75024962,2.6919527,2.3185956,3.9361784,2.9822423
a2636,"Lodge 76, International Ass'n of Machinists & Aerospace Workers v. Wisconsin Employment Relations Commission",1,7259,1100,427 U.S. 132,10,6,3,1.3986511,.17997134,.080923297,.011338115,1976,.28818077,.22978085,-.19265059,-.73394138,-.13051388,-.35236862
a2637,Runyon v. McCrary,1,7488,7680,427 U.S. 160,2,7,2,4.1545143,.42163101,.112778,.016058624,1976,.40868169,.2396636,1.8748668,1.1064354,.79939884,1.2602336
a2638,Meachum v. Fano,1,4210,2002,427 U.S. 215,4,6,3,1.9533724,.34816813,.18476486,.016893685,1976,.35894269,.31206173,.22351515,.54697353,.41556004,.39534956
a2639,Montanye v. Haymes,1,2197,377,427 U.S. 236,4,6,3,1.5888377,.29992029,.17359173,.023064256,1976,.3681249,.37004638,-.049967833,.17953856,.48641971,.20533015
a264,American Newspaper Publishers Ass'n v. National Labor Relations Board,1,3441,455,345 U.S. 100,7,6,3,1.6727087,.32574046,.168116,.026434183,1953,.27286994,.23306072,.012954293,.37617391,-.24866842,.046819929
a264,American Newspaper Publishers Ass'n v. National Labor Relations Board,2,3441,872,345 U.S. 100,7,6,3,1.508667,.37312067,.10393596,.024187326,1953,.24584842,.18881136,-.11011393,.7370013,-.45719513,.056564078
a2641,Massachusetts Board of Retirement v. Murgia,1,3002,3233,427 U.S. 307,2,7,1,1.2156481,.22541773,.071828,.0090953112,1976,.18115377,.17008752,-.32994407,-.38784108,-.95644754,-.55807757
a2642,North v. Russell,1,3233,2360,427 U.S. 328,4,6,2,2.9597123,.37798131,.1101197,.010886967,1976,.3362596,.26628703,.97849649,.77401787,.24051332,.66434258
a2643,Elrod v. Burns,1,7816,483,427 U.S. 347,3,5,3,2.9866989,.52566749,.18592656,.019276202,1976,.47605199,.3451792,.99874252,1.8987327,1.3192993,1.4055915
a2643,Elrod v. Burns,2,7816,3951,427 U.S. 347,3,5,3,1.0227274,.1908069,.072437048,.0070518255,1976,.25139529,.12608731,-.47467801,-.65142244,-.41438964,-.5134967
a2645,Pasadena City Board of Education v. Spangler,1,4454,1070,427 U.S. 424,9,6,2,1.3316358,.15181351,.058317602,.0080574155,1976,.33518112,.16607898,-.24292713,-.9483794,.23219058,-.31970531
a2647,Andresen v. Maryland,1,6397,2895,427 U.S. 463,1,7,2,2.5955782,.2357161,.060574532,.0093525648,1976,.29131472,.19596088,.70531404,-.30941308,-.10632899,.096523993
a2647,Andresen v. Maryland,2,6397,85,427 U.S. 463,1,7,2,2.0759923,.36129737,.25536811,.046794057,1976,.39995903,.44448286,.31550774,.64696014,.73208553,.56485116
a2648,Mathews v. Lucas,1,6219,2065,427 U.S. 495,2,6,3,.37275141,.153419,.065958999,.018907547,1976,.30941635,.20579839,-.9623062,-.93615264,.033362381,-.6216988
a2649,Norton ex rel. Chiles v. Mathews,1,2590,1811,427 U.S. 524,2,6,3,2.2854104,.31438351,.064658701,.012126327,1976,.26766515,.1857847,.4726184,.28968424,-.28883415,.15782283
a265,"National Labor Relations Board v. Gamble Enterprises, Inc.",1,2007,608,345 U.S. 117,7,6,3,1.739351,.37621284,.13209546,.023578227,1953,.34002841,.31651115,.062950999,.76054996,.26959738,.36436611
a265,"National Labor Relations Board v. Gamble Enterprises, Inc.",2,2007,208,345 U.S. 117,7,6,3,1.6123006,.51710069,.2637887,.03467232,1953,.53793442,.43845218,-.032365385,1.8334917,1.7968498,1.1993253
a2651,Ludwig v. Massachusetts,1,4048,1747,427 U.S. 618,1,5,4,1.572474,.2562429,.077018797,.017403364,1976,.23143858,.25007689,-.062244322,-.15308976,-.56839675,-.26124361
a2656,Gregg v. Georgia,1,15452,1218,428 U.S. 153,1,7,2,.63971728,.39394957,.081686497,.013180256,1976,.40216273,.83058149,-.76202172,.89562535,.74909163,.29423174
a2656,Gregg v. Georgia,2,15452,3008,428 U.S. 153,1,7,2,.74501324,.25672805,.1123316,.010309875,1976,.42032182,.83294487,-.68302608,-.14939506,.88922644,.018935099
a2659,Woodson v. North Carolina,1,7335,476,428 U.S. 280,1,5,4,.36459932,.32831401,.1666535,.020646811,1976,.31560397,.21823442,-.96842211,.39577296,.081112593,-.16384552
a2659,Woodson v. North Carolina,2,7335,41,428 U.S. 280,1,5,4,2.815799,.50739115,.60541916,.13159382,1976,.6103977,.55793428,.87052917,1.7595479,2.3560531,1.6620435
a2659,Woodson v. North Carolina,3,7335,4917,428 U.S. 280,1,5,4,.52813077,.2231379,.052499902,.01024884,1976,.21822679,.12048852,-.84573674,-.40520331,-.67035288,-.64043099
a2660,Roberts v. Louisiana,1,2921,25,428 U.S. 325,1,5,4,2.5962822,.50553757,.60985911,.16252214,1976,.6157878,.59809941,.70584226,1.7454319,2.397649,1.6163077
a2660,Roberts v. Louisiana,2,2921,8578,428 U.S. 325,1,5,4,.26283041,.1512263,.048151098,.006985724,1976,.17109901,.097125053,-1.0447717,-.95285136,-1.0340407,-1.0105546
a2660,Roberts v. Louisiana,3,2921,41,428 U.S. 325,1,5,4,3.1963301,.48408151,.63884461,.16536355,1976,.61908472,.59685111,1.1560131,1.5820316,2.4230914,1.7203788
a2661,South Dakota v. Opperman,1,3540,3995,428 U.S. 364,1,5,4,.98683119,.1649358,.036757801,.0072978735,1976,.30885047,.17894483,-.50160819,-.84844565,.028995402,-.44035283
a2662,Buffalo Forge Co. v. United Steelworkers,1,4428,6449,428 U.S. 397,7,5,4,1.0826473,.16825379,.0394531,.0076369643,1976,.14381093,.11797136,-.42972454,-.82317722,-1.2446245,-.83250874
a2663,United States v. Janis,1,8811,159,428 U.S. 433,1,5,3,2.015125,.47286034,.2247915,.054642737,1976,.60203719,.53051323,.26984355,1.4965761,2.2915347,1.3526515
a2663,United States v. Janis,2,8811,1051,428 U.S. 433,1,5,3,.62088692,.29323411,.1912334,.012800574,1976,.2525869,.19573981,-.77614874,.12861946,-.40519387,-.35090771
a2664,Stone v. Powell,1,9235,10767,428 U.S. 465,1,6,3,1.0351123,.23381171,.045392331,.0085667372,1976,.21831888,.85644257,-.46538654,-.32391617,-.66964221,-.48631498
a2664,Stone v. Powell,2,9235,1906,428 U.S. 465,1,6,3,.95794356,.43959993,.0797337,.020393491,1976,.38193756,.22748297,-.52328044,1.243279,.59301281,.43767044
a2665,United States v. Martinez-Fuerte,1,6907,3405,428 U.S. 543,1,7,2,.82277089,.19275381,.054346502,.0088074207,1976,.34880775,.19490796,-.62469035,-.63659555,.33734813,-.30797926
a2666,Cantor v. Detroit Edison Co.,1,7461,8453,428 U.S. 579,8,6,3,1.4582309,.15430397,.0297754,.005105257,1976,.18564773,.099630356,-.14795239,-.92941308,-.92176741,-.6663776
a2672,United States v. Foster Lumber Co.,1,5227,3427,429 U.S. 32,12,5,4,.20644134,.17117614,.0752974,.0078965425,1976,.1805585,.14294684,-1.0870762,-.80092192,-.96104127,-.94967979
a2674,Moody v. Daggett,1,3487,2683,429 U.S. 78,4,7,2,.68427294,.24709681,.0611181,.011890411,1976,.34019589,.19206828,-.72859496,-.22274251,.27088991,-.22681585
a2675,Estelle v. Gamble,1,3652,3189,429 U.S. 97,1,8,1,.82966781,.22586024,.058756098,.0152511,1976,.23138893,.16755414,-.61951613,-.38447115,-.56877989,-.52425575
a2677,Davis v. Georgia,1,449,372,429 U.S. 122,1,6,3,1.5916878,.265044,.29718891,.025221527,1976,.3415221,.27814287,-.04782965,-.086064331,.28112429,.04907677
a2678,General Electric Co. v. Gilbert,1,6016,4700,429 U.S. 125,2,6,3,.85064745,.2005349,.037349001,.0084404349,1976,.16400945,.12096417,-.60377663,-.5773381,-1.0887513,-.75662202
a2678,General Electric Co. v. Gilbert,2,6016,666,429 U.S. 125,2,6,3,1.104767,.32401866,.083737098,.011001766,1976,.36381441,.26928675,-.41312984,.36306143,.45315543,.13436234
a2681,Craig v. Boren,1,6442,588,429 U.S. 190,2,7,2,2.078372,.47218263,.1724516,.01374048,1976,.3400355,.28871679,.31729302,1.4914149,.26965213,.69278669
a2681,Craig v. Boren,2,6442,3544,429 U.S. 190,2,7,2,1.8366615,.205456,.053119499,.0062350035,1976,.27281493,.20320928,.13595572,-.53986108,-.24909297,-.2176661
a2682,Village of Arlington Heights v. Metropolitan Housing Development Corp.,1,5848,549,429 U.S. 252,2,5,3,5.0153623,.4120909,.16642964,.026010811,1977,.44665819,.32879925,2.5206966,1.033782,1.0924658,1.5489814
a2683,"Local 3489, United Steelworkers of America v. Usery",1,2507,1155,429 U.S. 305,7,6,3,1.3041599,.14178646,.103987,.0092180371,1977,.15612566,.15987337,-.2635403,-1.0247412,-1.149591,-.81262416
a2685,Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,1,6009,29,429 U.S. 363,10,6,3,.62241793,.5674178,.50633508,.13173622,1977,.63501704,.54261494,-.77500015,2.2166853,2.546042,1.3292423
a2685,Oregon ex rel. State Land Board v. Corvallis Sand & Gravel Co.,2,6009,4341,429 U.S. 363,10,6,3,.3840355,.15630481,.04002583,.0052383542,1977,.29364163,.14102006,-.95384061,-.91417557,-.088372119,-.65212941
a2686,Walsh v. Schlecht,1,2758,373,429 U.S. 401,7,8,1,.32670125,.24735004,.25156343,.019395351,1977,.36426765,.30276215,-.99685419,-.22081402,.45665306,-.25367171
a2687,United States v. Donovan,1,8245,1829,429 U.S. 413,1,6,3,1.8843098,.13306201,.069907553,.010022759,1977,.19267696,.15034753,.17170267,-1.0911828,-.86752242,-.59566754
a2688,United States v. County of Fresno,1,5220,2785,429 U.S. 452,10,8,1,1.0229506,.17920434,.0360502,.0049003363,1977,.20676291,.11692917,-.47451049,-.73978245,-.7588203,-.65770441
a2689,Oregon v. Mathiason,1,1225,1254,429 U.S. 492,1,6,3,1.0019454,.2406788,.11857677,.02318269,1977,.25727618,.26046884,-.49026915,-.27161929,-.36900643,-.37696496
a2689,Oregon v. Mathiason,2,1225,259,429 U.S. 492,1,6,3,1.4462721,.30814326,.19483501,.027269602,1977,.41445404,.47290641,-.15692411,.24216117,.84394443,.30972716
a2690,Stanton v. Stanton,1,1123,492,429 U.S. 501,2,8,1,1.0142769,.32557166,.13335466,.013231516,1977,.30111265,.30899262,-.48101777,.37488839,-.030717777,-.045615718
a2691,"National Labor Relations Board v. Enterprise Ass'n of Steam, Hot Water, Hydraulic Sprinkler, Pneumatic Tube, Ice Machine & General Pipefitters",1,8307,3960,429 U.S. 507,7,6,3,.22257946,.1276696,.032256249,.0049291849,1977,.22450393,.13076657,-1.0749689,-1.132249,-.62191176,-.94304323
a2691,"National Labor Relations Board v. Enterprise Ass'n of Steam, Hot Water, Hydraulic Sprinkler, Pneumatic Tube, Ice Machine & General Pipefitters",2,8307,85,429 U.S. 507,7,6,3,2.8799465,.49955016,.35132986,.083159089,1977,.59306133,.47205848,.9186542,1.6998343,2.2222674,1.6135854
a2692,Weatherford v. Bursey,1,4826,2282,429 U.S. 545,1,7,2,.94406313,.15231407,.043958299,.0096398592,1977,.30564845,.18053013,-.53369385,-.94456732,.0042852154,-.49132532
a2693,Don E. Williams Co. v. Commissioner,1,4463,1706,429 U.S. 569,12,7,2,1.2310787,.15057445,.070927262,.010864258,1977,.22146267,.14510524,-.31836757,-.95781553,-.64538139,-.64052153
a2696,Codd v. Velger,1,1545,721,429 U.S. 624,4,5,4,1.3212074,.43260029,.1403846,.014741957,1977,.30093765,.30733675,-.25075081,1.1899728,-.032068256,.30238456
a2696,Codd v. Velger,2,1545,42,429 U.S. 624,4,5,4,4.5073771,.63960433,.46698976,.15763193,1977,.78175509,.80340761,2.1395934,2.766427,3.6784282,2.8614829
a2696,Codd v. Velger,3,1545,3674,429 U.S. 624,4,5,4,.39959824,.1997962,.070485353,.0081973672,1977,.2221806,.18651336,-.94216508,-.58296371,-.63984102,-.72165662
a2697,"Concerned Citizens of Southern Ohio, Inc. v. Pine Creek Conservancy District",1,699,2187,429 U.S. 651,9,5,4,1.1608807,.26858604,.054771401,.0094455481,1977,.21627593,.15390724,-.37103191,-.059089702,-.68540776,-.37184313
a270,"Local Union No. 10, United Ass'n of Journeymen Plumbers & Steamfitters v. Graham",1,3025,1201,345 U.S. 192,7,7,2,2.246784,.22076321,.087293863,.0090453029,1953,.30030841,.22318262,.44363987,-.42328796,-.036924187,-.00552409
a271,Shaughnessy v. United States ex rel. Mezei,1,3078,3315,345 U.S. 206,4,5,4,1.8940597,.27950287,.1243615,.02081871,1953,.32846063,.22898555,.17901728,.024048204,.18032822,.1277979
a2715,Gilmore v. Utah,1,191,376,429 U.S. 1012,,,,2.8003266,.36382401,.26910681,.034311235,1976,.52708614,.33522129,.85892141,.66620195,1.713133,1.0794188
a2715,Gilmore v. Utah,2,191,401,429 U.S. 1012,,,,2.2956963,.39941335,.32757151,.042780638,1976,.45496243,.36558557,.48033512,.93723518,1.15655,.85804009
a2715,Gilmore v. Utah,3,191,79,429 U.S. 1012,,,,4.1954975,.43472719,.4090409,.10945642,1976,.72294205,.78216279,1.9056135,1.2061703,3.2245646,2.1121161
a272,Heikkila v. Barber,1,2623,1085,345 U.S. 229,2,7,2,1.2219898,.33832711,.110815,.013731241,1953,.24960893,.21199512,-.32518637,.47202846,-.428175,-.093777634
a2722,"Piper v. Chris-Craft Industries, Inc.",1,4570,7153,430 U.S. 1,8,7,2,1.6748512,.1727404,.087343603,.014009058,1977,.32242095,.17456758,.014561597,-.78900909,.13371965,-.21357594
a2723,Delaware Tribal Business Committee v. Weeks,1,5393,2475,430 U.S. 73,2,8,1,1.4818531,.14287066,.036028501,.0068372488,1977,.25696468,.13166839,-.13023037,-1.0164843,-.37141025,-.50604165
a2725,City of Philadelphia v. New Jersey,1,346,267,430 U.S. 141,8,5,4,3.421062,.2878159,.21469676,.032985449,1977,.46036923,.30204964,1.3246126,.087356687,1.1982746,.87008131
a2726,"United Jewish Organizations of Williamsburgh, Inc. v. Carey",1,7601,2164,430 U.S. 144,2,7,1,.8737331,.19149375,.046296202,.0059192777,1977,.26410967,.1304521,-.58645719,-.6461916,-.31627196,-.51630694
a2728,Califano v. Goldfarb,1,5534,5952,430 U.S. 199,2,5,4,.17564048,.12943953,.03228277,.0069849491,1977,.2298702,.12385422,-1.1101837,-1.11877,-.58050001,-.93648458
a2729,"Nolde Bros., Inc. v. Local No. 358, Bakery & Confectionery Workers Union",1,3555,838,430 U.S. 243,7,7,2,.99184012,.2472439,.084465601,.013596416,1977,.24165881,.23842365,-.49785039,-.22162235,-.4895266,-.40299979
a273,Albertson v. Millard,1,851,260,345 U.S. 242,9,7,2,1.281983,.3964625,.18506765,.036777616,1953,.3929103,.33810049,-.28017792,.91476274,.67769009,.43742496
a2731,Juidice v. Vail,1,3598,1825,430 U.S. 327,9,6,3,2.6557276,.4135097,.1083599,.01631701,1977,.43958092,.32112646,.75043964,1.0445869,1.03785,.94429219
a2731,Juidice v. Vail,2,3598,466,430 U.S. 327,9,6,3,2.5773106,.4887065,.192403,.024510205,1977,.41706014,.28044772,.6916092,1.6172537,.86405581,1.0576396
a2732,Gardner v. Florida,1,3703,1957,430 U.S. 349,1,8,1,2.8874631,.26586723,.075681299,.0070766211,1977,.26346886,.21592629,.9242934,-.079794966,-.32121712,.17442711
a2732,Gardner v. Florida,2,3703,126,430 U.S. 349,1,8,1,3.294287,.5333162,.3113535,.046568751,1977,.44839811,.45417947,1.2295028,1.956982,1.1058928,1.4307926
a2734,Brewer v. Williams,1,5752,4729,430 U.S. 387,1,5,4,2.1157997,.29093874,.088750243,.016279459,1977,.3982119,.21219802,.34537217,.11113887,.71860284,.39170462
a2734,Brewer v. Williams,2,5752,3060,430 U.S. 387,1,5,4,.75400615,.18215555,.060416158,.0071331263,1977,.27585661,.20818138,-.67627937,-.71730739,-.22562011,-.53973562
a2734,Brewer v. Williams,3,5752,1094,430 U.S. 387,1,5,4,.78838509,.28901219,.076863348,.016006351,1977,.32005119,.21309316,-.65048742,.09646716,.11543207,-.14619607
